[Fri Aug 16 14:46:32.232420 2019] [php7:notice] [pid 10780:tid 1924] [client 127.0.0.1:58617] PHP Notice:  Undefined index: WardId in D:\\Xaamp\\htdocs\\sparkling\\cms\\render\\common\\plansandpolicies.php on line 27, referer: http://sunkoshi.gov/cms/superAdmin/plansAdd.php
[Fri Aug 16 14:47:50.600062 2019] [php7:warn] [pid 10780:tid 1924] [client 127.0.0.1:58698] PHP Warning:  POST Content-Length of 43027052 bytes exceeds the limit of 8388608 bytes in Unknown on line 0, referer: http://sunkoshi.gov/cms/superAdmin/plansAdd.php
[Fri Aug 16 14:57:00.633468 2019] [php7:warn] [pid 17972:tid 1956] [client 127.0.0.1:58968] PHP Warning:  POST Content-Length of 43027048 bytes exceeds the limit of 20971520 bytes in Unknown on line 0, referer: http://sunkoshi.gov/cms/superAdmin/plansAdd.php
[Fri Aug 16 14:59:59.175097 2019] [php7:notice] [pid 15580:tid 1964] [client 127.0.0.1:59060] PHP Notice:  Undefined index: WardId in D:\\Xaamp\\htdocs\\sparkling\\cms\\render\\common\\plansandpolicies.php on line 10, referer: http://sunkoshi.gov/cms/superAdmin/plansAdd.php
[Fri Aug 16 15:00:14.496042 2019] [php7:notice] [pid 15580:tid 1964] [client 127.0.0.1:59071] PHP Notice:  Undefined index: WardId in D:\\Xaamp\\htdocs\\sparkling\\cms\\render\\common\\plansandpolicies.php on line 45, referer: http://sunkoshi.gov/cms/superAdmin/plansAdd.php?id=3&&type=Plan
[Fri Aug 16 15:00:14.497038 2019] [php7:warn] [pid 15580:tid 1964] [client 127.0.0.1:59071] PHP Warning:  unlink(D:/Xaamp/htdocs/sparkling/uploads/plansandpolicies/): Is a directory in D:\\Xaamp\\htdocs\\sparkling\\cms\\render\\common\\plansandpolicies.php on line 52, referer: http://sunkoshi.gov/cms/superAdmin/plansAdd.php?id=3&&type=Plan
[Fri Aug 16 15:01:37.066146 2019] [php7:notice] [pid 15580:tid 1952] [client 127.0.0.1:59142] PHP Notice:  Undefined index: WardId in D:\\Xaamp\\htdocs\\sparkling\\cms\\render\\common\\plansandpolicies.php on line 45, referer: http://sunkoshi.gov/cms/superAdmin/plansAdd.php?id=3&&type=Plan
[Fri Aug 16 15:01:37.068142 2019] [php7:warn] [pid 15580:tid 1952] [client 127.0.0.1:59142] PHP Warning:  unlink(D:/Xaamp/htdocs/sparkling/uploads/plansandpolicies/): Is a directory in D:\\Xaamp\\htdocs\\sparkling\\cms\\render\\common\\plansandpolicies.php on line 52, referer: http://sunkoshi.gov/cms/superAdmin/plansAdd.php?id=3&&type=Plan
[Fri Aug 16 15:02:38.879958 2019] [php7:warn] [pid 15580:tid 1952] [client 127.0.0.1:59185] PHP Warning:  unlink(D:/Xaamp/htdocs/sparkling/uploads/plansandpolicies/): Is a directory in D:\\Xaamp\\htdocs\\sparkling\\cms\\render\\common\\plansandpolicies.php on line 52, referer: http://sunkoshi.gov/cms/superAdmin/plansAdd.php?id=3&&type=Plan
[Sat Aug 17 10:53:10.015196 2019] [php7:notice] [pid 12624:tid 1996] [client 192.168.100.4:41057] PHP Notice:  Undefined offset: 0 in D:\\Xaamp\\htdocs\\sparkling\\cms\\render\\login\\login.php on line 10, referer: http://192.168.100.8/cms/index.php
[Sat Aug 17 10:53:10.030796 2019] [php7:notice] [pid 12624:tid 1996] [client 192.168.100.4:41057] PHP Notice:  Trying to get property 'LoginId' of non-object in D:\\Xaamp\\htdocs\\sparkling\\cms\\render\\login\\login.php on line 10, referer: http://192.168.100.8/cms/index.php
[Sat Aug 17 11:12:37.741963 2019] [php7:notice] [pid 12624:tid 1992] [client 192.168.100.11:54779] PHP Notice:  Undefined variable: id in D:\\Xaamp\\htdocs\\sparkling\\cms\\superAdmin\\newsAdd.php on line 93, referer: http://192.168.100.8/cms/superAdmin/newsList.php
[Sat Aug 17 12:43:02.065333 2019] [php7:notice] [pid 12624:tid 1988] [client 192.168.100.6:51367] PHP Notice:  Undefined variable: photo_id in D:\\Xaamp\\htdocs\\sparkling\\cms\\superAdmin\\photoAdd.php on line 33, referer: http://192.168.100.8/cms/superAdmin/photoList.php
[Sat Aug 17 12:55:17.799320 2019] [php7:notice] [pid 12624:tid 1992] [client 192.168.100.11:49608] PHP Notice:  Undefined variable: id in D:\\Xaamp\\htdocs\\sparkling\\cms\\superAdmin\\newsAdd.php on line 93, referer: http://192.168.100.8/cms/superAdmin/newsList.php
[Sat Aug 17 12:59:28.136284 2019] [php7:notice] [pid 12624:tid 1988] [client 192.168.100.11:49692] PHP Notice:  Undefined variable: id in D:\\Xaamp\\htdocs\\sparkling\\cms\\superAdmin\\newsAdd.php on line 93, referer: http://192.168.100.8/cms/superAdmin/newsList.php
[Sat Aug 17 13:16:34.682251 2019] [php7:notice] [pid 12624:tid 1952] [client 192.168.100.11:49916] PHP Notice:  Undefined variable: id in D:\\Xaamp\\htdocs\\sparkling\\cms\\superAdmin\\newsAdd.php on line 93, referer: http://192.168.100.8/cms/superAdmin/newsList.php
